http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_10_(a),MATH101,April_2013,10 (a),9,54,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_10_(b),MATH101,April_2013,10 (b),8,36,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_11,MATH101,April_2013,11,7,74,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_12_(a),MATH101,April_2013,12 (a),13,24,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_12_(b),MATH101,April_2013,12 (b),7,41,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_12_(c),MATH101,April_2013,12 (c),4,87,2,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(a),MATH101,April_2012,1 (a),20,82,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(b),MATH101,April_2012,1 (b),15,79,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(c),MATH101,April_2012,1 (c),17,62,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(d),MATH101,April_2012,1 (d),17,92,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(e),MATH101,April_2012,1 (e),16,62,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(f),MATH101,April_2012,1 (f),12,70,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(g),MATH101,April_2012,1 (g),19,46,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(h),MATH101,April_2012,1 (h),15,70,1,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(i),MATH101,April_2012,1 (i),13,26,2,1
